1,4,0,595
1,6,1,643
1,4,1,567
1,0,1,506
1,2,1,484
1,2,1,527
1,4,0,585
1,6,0,674
1,2,1,1044
1,0,1,543
1,7,1,411
1,4,0,511
1,0,1,520
1,1,1,859
1,0,1,515
1,1,1,492
1,2,0,656
1,6,1,484
1,4,1,409
1,3,1,620
1,6,1,627
1,3,1,658
1,0,1,419
1,7,1,506
1,3,1,604
1,7,0,580
1,2,1,1020
1,4,0,837
1,1,1,582
1,4,0,501
1,2,0,640
1,5,1,754
1,4,1,592
1,7,1,419
1,0,1,471
1,0,1,468
1,1,1,591
1,2,0,595
1,6,1,600
1,0,1,588
1,11,1,3172
1,12,0,741
1,15,1,1424
1,8,0,687
1,8,0,636
1,14,1,684
1,12,1,1021
1,9,1,943
1,14,1,567
1,14,1,571
1,8,1,699
1,10,0,312
1,12,1,589
1,10,1,975
1,12,0,689
1,10,1,380
1,9,1,732
1,8,0,1251
1,15,1,1110
1,14,1,744
1,10,1,393
1,13,0,475
1,15,1,1745
1,15,1,685
1,14,0,1031
1,15,0,1022
1,10,0,367
1,11,1,840
1,13,0,752
1,12,0,695
1,13,0,614
1,14,0,535
1,11,0,368
1,10,1,305
1,12,1,1291
1,9,1,722
1,10,0,831
1,9,1,793
1,13,0,696
1,8,1,984
1,11,0,1062
1,8,1,433
1,9,1,1192
1,12,1,586
1,8,1,690
1,13,0,687
1,10,1,327
1,9,1,649
1,12,1,453
1,11,1,1202
1,15,1,679
1,8,1,1171
1,11,1,948
1,10,1,1005
1,15,1,1291
1,14,1,1304
1,13,1,1058
1,15,1,693
1,9,1,1434
1,8,1,706
1,14,1,1027
1,14,1,777
1,14,1,654
1,13,0,486
1,11,1,1345
1,9,1,937
1,10,0,742
1,13,0,528
1,12,1,595
1,8,1,591
1,15,1,687
1,11,0,941
1,13,0,552
1,11,1,1199
1,9,1,750
1,9,1,829
1,13,0,586
1,15,1,770
1,11,1,1182
1,12,0,979
1,6,1,2259
1,7,1,1285
1,2,1,890
1,1,0,650
1,6,1,622
1,2,0,651
1,3,0,523
1,4,0,657
1,5,0,83
1,3,1,686
1,0,0,932
1,4,0,379
1,2,1,568
1,2,1,535
1,4,1,460
1,1,1,838
1,4,0,814
1,7,1,588
1,1,1,904
1,3,1,433
1,5,1,484
1,6,0,468
1,1,1,673
1,7,1,720
1,2,0,742
1,6,0,717
1,6,0,461
1,7,0,374
1,4,1,526
1,2,1,586
1,3,0,757
1,4,1,633
1,7,1,798
1,1,1,675
1,3,1,599
1,5,1,86
1,5,1,440
1,3,1,343
1,0,0,582
1,3,1,539
1,3,1,670
1,5,0,854
1,2,1,584
1,4,0,695
1,1,1,407
1,3,1,385
1,0,0,293
1,7,1,832
1,2,0,785
1,2,0,718
1,0,1,1167
1,7,1,606
1,0,1,627
1,6,1,582
1,2,0,329
1,5,0,486
1,4,0,500
1,1,1,586
1,3,1,609
1,5,1,407
1,1,1,589
1,0,1,637
1,0,1,483
1,7,1,469
1,4,1,686
1,7,1,515
1,5,1,836
1,6,0,366
1,0,1,432
1,6,0,813
1,5,0,579
1,7,1,521
1,6,1,912
1,5,1,567
1,1,1,531
1,0,0,527
1,0,1,428
1,1,1,531
1,4,1,516
1,6,1,676
1,15,1,4269
1,14,0,838
1,9,1,2519
1,12,1,832
1,13,0,934
1,14,1,1096
1,13,0,790
1,8,1,720
1,13,0,1391
1,11,1,1457
1,8,1,871
1,13,0,830
1,12,1,822
1,15,1,663
1,12,1,1490
1,11,1,1455
1,11,1,1580
1,13,0,889
1,9,1,1874
1,9,1,2338
1,14,1,1077
1,12,0,2125
1,9,1,697
1,8,1,697
1,15,1,870
1,10,1,840
1,14,1,1050
1,11,1,942
1,11,1,1015
1,10,0,2060
1,13,0,1199
1,12,0,1312
1,15,1,873
1,10,1,711
1,12,0,1768
1,14,1,707
1,14,1,686
1,8,1,1476
1,15,1,856
1,15,1,1087
1,9,1,1021
1,8,1,752
1,11,1,873
1,8,1,691
1,15,1,982
1,12,0,2132
1,8,1,584
1,12,1,842
1,10,1,546
1,13,0,894
1,10,1,776
1,10,0,687
1,14,1,757
1,9,1,755
1,11,1,758
1,13,0,775
1,11,1,785
1,12,0,1391
1,8,1,512
1,9,1,945
1,8,1,809
1,13,0,785
1,10,1,547
1,14,1,851
1,11,1,746
1,14,1,565
1,9,1,666
1,9,1,657
1,13,0,1499
1,9,1,819
1,10,1,632
1,10,1,466
1,11,0,320
1,15,1,885
1,8,1,458
1,12,1,648
1,15,1,727
1,15,1,790
1,14,1,638
1,10,1,616
1,2,1,1897
1,0,1,1574
1,1,1,798
1,2,1,844
1,3,1,2258
1,4,1,968
1,4,0,1098
1,6,1,552
1,4,0,922
1,4,0,851
1,3,1,589
1,5,0,1041
1,1,1,660
1,2,1,573
1,2,1,544
1,6,1,814
1,5,0,849
1,7,1,500
1,0,1,556
1,6,1,710
1,3,1,603
1,7,1,542
1,4,1,811
1,5,1,1150
1,6,1,552
1,0,1,546
1,5,0,529
1,3,1,512
1,1,1,833
1,0,1,535
1,5,0,539
1,6,1,646
1,0,1,468
1,0,1,552
1,1,1,557
1,6,1,1089
1,3,1,525
1,3,0,934
1,0,1,485
1,1,1,553
1,6,1,481
1,7,1,718
1,6,1,619
1,5,1,622
1,2,1,536
1,3,1,482
1,3,1,705
1,1,1,673
1,1,1,694
1,7,1,560
1,7,1,669
1,3,1,888
1,0,1,647
1,0,1,716
1,2,1,600
1,5,0,609
1,1,1,882
1,7,1,987
1,2,1,777
1,2,1,609
1,5,1,1406
1,4,0,567
1,4,0,909
1,2,1,1260
1,7,1,815
1,2,1,573
1,5,1,1192
1,7,1,471
1,1,1,486
1,5,0,502
1,6,1,409
1,1,1,450
1,4,0,470
1,3,1,491
1,7,1,586
1,7,1,606
1,4,0,749
1,6,1,558
1,4,0,491
1,0,1,475
1,13,0,1678
1,15,1,1356
1,15,1,790
1,8,1,748
1,12,1,1223
1,15,1,568
1,11,1,1022
1,14,1,718
1,12,1,609
1,14,1,912
1,9,1,1058
1,15,1,802
1,9,1,925
1,10,0,745
1,13,0,463
1,15,1,464
1,12,0,810
1,12,0,572
1,8,1,509
1,12,1,1075
1,13,0,1213
1,12,0,774
1,14,1,651
1,8,1,450
1,13,0,680
1,15,1,627
1,9,1,593
1,13,0,603
1,14,1,838
1,10,1,506
1,14,1,448
1,14,1,422
1,10,1,507
1,14,1,516
1,11,1,684
1,8,1,1063
1,13,0,941
1,12,0,889
1,9,1,620
1,9,1,601
1,14,1,549
1,10,1,528
1,8,1,368
1,8,1,524
1,15,1,481
1,10,1,810
1,8,1,559
1,11,1,657
1,9,1,774
1,10,1,688
1,8,1,587
1,9,1,3547
1,11,1,807
1,13,0,881
1,10,1,444
1,13,0,715
1,9,1,634
1,15,1,687
1,14,1,679
1,11,1,845
1,12,1,725
1,9,1,493
1,13,0,573
1,12,0,600
1,8,1,545
1,15,1,643
1,13,1,1467
1,10,1,472
1,12,0,607
1,11,1,589
1,11,1,860
1,10,1,401
1,15,1,643
1,14,1,684
1,11,1,593
1,11,1,807
1,10,1,869
1,9,1,565
1,8,1,427
1,11,1,903
1,7,1,1342
1,5,0,598
1,7,1,624
1,6,1,643
1,5,0,671
1,7,1,503
1,5,1,835
1,6,1,461
1,0,1,695
1,1,1,698
1,0,1,711
1,2,1,478
1,7,1,535
1,3,1,565
1,2,1,605
1,1,1,686
1,3,1,589
1,7,0,601
1,0,1,798
1,0,1,601
1,3,1,930
1,1,1,1328
1,4,1,1394
1,3,1,638
1,6,1,486
1,1,1,488
1,2,1,486
1,5,1,1002
1,4,1,703
1,0,1,485
1,3,1,666
1,3,1,516
1,7,1,531
1,6,1,522
1,1,1,436
1,5,0,700
1,2,0,332
1,2,1,517
1,3,1,620
1,4,0,611
1,2,1,429
1,0,1,400
1,7,1,781
1,0,1,472
1,5,0,491
1,3,1,906
1,4,0,478
1,7,0,509
1,4,0,505
1,6,1,500
1,6,1,611
1,5,0,567
1,1,1,480
1,1,1,624
1,5,1,1200
1,2,1,523
1,4,0,539
1,7,1,668
1,5,0,1015
1,5,0,423
1,2,1,555
1,2,1,472
1,6,1,599
1,0,1,461
1,6,0,662
1,2,1,750
1,0,1,365
1,7,1,505
1,4,0,624
1,4,0,452
1,1,1,438
1,6,1,473
1,1,1,535
1,4,0,575
1,3,1,475
1,3,1,631
1,1,1,475
1,0,1,487
1,6,1,545
1,4,0,526
1,9,1,1207
1,14,1,845
1,15,0,1414
1,8,0,378
1,8,0,493
1,11,1,636
1,11,1,1989
1,9,1,1354
1,8,1,1180
1,12,1,632
1,10,1,650
1,10,1,352
1,12,0,1116
1,13,0,679
1,14,0,747
1,12,0,610
1,15,1,595
1,15,1,693
1,13,0,693
1,11,1,667
1,15,1,770
1,10,1,505
1,8,1,1140
1,15,1,535
1,15,1,464
1,8,1,770
1,13,1,1173
1,9,1,861
1,14,0,1380
1,12,0,654
1,9,1,689
1,8,1,607
1,9,1,894
1,8,1,978
1,12,0,630
1,9,1,567
1,8,1,679
1,13,0,796
1,9,1,1931
1,12,1,727
1,15,1,960
1,15,1,670
1,11,0,1419
1,11,1,795
1,13,0,1048
1,15,1,588
1,10,1,649
1,12,0,609
1,12,0,1075
1,10,1,482
1,11,1,781
1,14,0,702
1,14,1,508
1,14,0,678
1,11,1,638
1,11,1,686
1,14,0,1251
1,14,0,1031
1,13,0,405
1,11,0,256
1,13,0,596
1,9,1,234
1,10,1,448
1,8,1,448
1,9,1,576
1,10,0,378
1,13,0,459
1,9,1,506
1,14,0,743
1,15,0,584
1,10,1,543
1,10,0,572
1,10,0,391
1,11,1,743
1,12,0,778
1,12,0,719
1,13,0,522
1,14,1,805
1,8,1,462
1,13,0,498
1,3,1,1404
1,6,1,561
1,1,1,750
1,2,1,527
1,7,1,1076
1,2,1,534
1,0,1,572
1,1,1,688
1,3,1,502
1,5,0,845
1,6,1,588
1,0,1,576
1,5,1,751
1,6,1,567
1,4,0,640
1,0,1,484
1,4,0,791
1,3,1,918
1,4,0,705
1,2,1,534
1,2,1,807
1,0,1,565
1,5,0,630
1,6,0,2573
1,3,0,822
1,6,0,1382
1,0,1,487
1,5,0,535
1,1,0,1723
1,3,0,1317
1,5,0,745
1,4,0,528
1,4,0,526
1,5,1,627
1,1,0,690
1,6,1,755
1,6,1,632
1,5,1,633
1,2,0,573
1,6,1,547
1,3,0,681
1,5,1,679
1,1,0,633
1,5,1,849
1,7,1,694
1,0,0,762
1,2,0,655
1,2,0,523
1,7,1,895
1,6,1,624
1,2,1,776
1,3,1,710
1,5,1,760
1,4,0,1143
1,2,1,613
1,3,0,596
1,2,0,493
1,0,1,714
1,7,1,501
1,1,1,592
1,0,1,528
1,1,1,565
1,7,0,529
1,4,0,652
1,1,1,610
1,3,1,502
1,7,1,547
1,1,1,817
1,4,0,488
1,0,1,607
1,4,0,463
1,4,0,512
1,6,1,651
1,7,1,1043
1,1,1,551
1,3,1,431
1,7,1,489
1,0,1,739
1,7,1,546
1,7,1,587
1,14,1,728
1,8,1,1200
1,14,1,703
1,14,0,660
1,15,1,781
1,8,1,491
1,15,0,821
1,13,1,653
1,11,1,1263
1,8,0,626
1,9,1,868
1,14,1,842
1,8,0,677
1,12,0,458
1,10,0,422
1,10,0,431
1,8,1,575
1,13,0,707
1,11,1,755
1,15,1,1201
1,12,0,980
1,10,1,428
1,13,0,684
1,14,1,520
1,14,1,657
1,11,1,659
1,10,0,644
1,13,1,389
1,11,1,824
1,15,0,888
1,14,1,1643
1,8,0,722
1,12,1,595
1,10,1,1129
1,15,1,1318
1,8,0,698
1,13,0,722
1,9,1,672
1,11,1,709
1,12,1,954
1,9,0,1462
1,8,1,937
1,12,0,1206
1,8,1,684
1,13,1,543
1,8,1,937
1,15,1,734
1,12,1,1360
1,15,1,1133
1,10,0,914
1,9,0,1206
1,12,1,745
1,11,1,616
1,15,1,1304
1,10,1,738
1,12,1,428
1,9,1,463
1,11,1,705
1,14,1,552
1,10,0,671
1,13,0,412
1,13,0,1021
1,12,1,1095
1,14,0,784
1,9,1,853
1,9,1,1625
1,13,1,819
1,14,1,559
1,9,1,582
1,10,1,693
1,9,1,1095
1,11,1,741
1,11,1,655
1,11,1,687
1,10,0,416
1,12,0,711
1,9,1,452
1,15,1,664
1,13,1,976
1,15,1,696
1,4,0,1120
1,7,1,539
1,1,1,536
1,6,1,440
1,6,1,525
1,3,1,510
1,3,1,479
1,3,1,1201
1,7,1,600
1,6,1,430
1,7,1,490
1,3,1,802
1,4,1,825
1,5,0,666
1,4,1,1070
1,3,1,571
1,1,1,860
1,5,1,697
1,3,1,515
1,3,1,479
1,4,0,429
1,2,1,446
1,1,1,477
1,4,0,501
1,2,1,659
1,0,1,455
1,5,0,796
1,7,1,442
1,0,1,476
1,0,1,407
1,7,1,472
1,2,1,493
1,1,1,466
1,5,0,541
1,7,1,305
1,7,1,377
1,4,0,487
1,5,1,716
1,2,1,422
1,2,1,765
1,1,1,426
1,1,1,530
1,5,1,530
1,1,1,483
1,0,1,473
1,4,0,530
1,1,1,355
1,2,0,542
1,3,1,490
1,7,1,488
1,3,1,1503
1,6,1,404
1,6,1,651
1,5,0,580
1,6,1,900
1,7,1,375
1,6,1,569
1,4,0,1350
1,6,1,465
1,2,0,1294
1,1,1,539
1,0,1,605
1,3,0,614
1,7,1,600
1,0,1,439
1,5,1,920
1,1,1,458
1,2,0,335
1,2,1,451
1,0,1,418
1,2,1,405
1,5,1,678
1,0,1,592
1,4,1,786
1,4,1,1273
1,6,1,601
1,6,1,797
1,5,1,632
1,0,0,788
1,0,1,520
5,11,0,1326
5,11,0,1326
5,13,0,1270
5,12,1,883
5,9,1,1702
5,12,1,1275
5,15,1,1059
5,12,1,1116
5,13,0,1184
5,15,1,893
5,15,1,891
5,14,1,741
5,12,1,1335
5,14,1,1123
5,15,1,605
5,9,0,3348
5,9,0,1182
5,12,1,1238
5,13,1,832
5,10,0,901
5,12,1,1339
5,8,1,875
5,15,1,754
5,14,0,1997
5,13,0,898
5,11,0,807
5,8,1,1041
5,13,0,795
5,8,1,954
5,10,0,1237
5,11,0,923
5,13,0,802
5,13,0,975
5,15,1,688
5,15,1,648
5,11,0,1105
5,12,0,2092
5,8,1,1109
5,9,1,1505
5,12,1,1496
5,11,1,2193
5,9,1,1252
5,14,1,874
5,9,1,1389
5,8,1,1170
5,11,0,1350
5,8,1,1245
5,12,1,982
5,9,1,1756
5,10,0,1595
5,10,0,880
5,10,0,901
5,15,0,2374
5,11,1,1535
5,8,1,1417
5,10,0,1166
5,13,0,1286
5,10,1,2821
5,14,1,1304
5,13,0,1734
5,9,1,3289
5,15,1,802
5,13,1,1480
5,14,0,1319
5,11,0,954
5,14,1,1492
5,8,1,2602
5,10,0,915
5,14,1,932
5,9,1,3310
5,12,1,1203
5,9,0,1192
5,10,0,675
5,10,0,835
5,8,1,879
5,8,1,981
5,14,0,834
5,11,1,1324
5,15,1,976
5,14,1,1037
5,3,0,3142
5,0,1,1690
5,2,0,769
5,7,1,884
5,0,1,1419
5,5,0,1020
5,6,1,642
5,7,1,689
5,2,0,938
5,3,0,672
5,6,1,1012
5,2,1,2583
5,5,0,989
5,6,1,742
5,4,0,1774
5,7,1,656
5,4,1,1119
5,7,1,710
5,5,1,779
5,2,0,652
5,7,1,939
5,1,1,1046
5,0,1,1020
5,1,1,1045
5,7,1,573
5,7,1,949
5,3,0,713
5,5,0,1505
5,2,0,684
5,3,0,673
5,4,0,1044
5,6,1,460
5,1,1,717
5,5,0,772
5,7,1,765
5,3,0,592
5,1,1,668
5,3,0,566
5,1,1,816
5,5,0,580
5,3,0,521
5,3,0,1354
5,4,0,744
5,5,1,1527
5,5,1,981
5,2,0,1095
5,0,1,1060
5,4,1,1415
5,1,0,1086
5,7,1,1155
5,6,1,649
5,4,0,3600
5,3,0,669
5,4,1,801
5,1,1,885
5,1,0,1122
5,1,1,790
5,6,1,595
5,6,1,599
5,2,1,1553
5,0,1,672
5,2,1,1188
5,5,0,1112
5,4,1,1643
5,0,1,671
5,3,1,929
5,6,1,487
5,2,1,950
5,6,1,1166
5,2,1,598
5,5,1,925
5,4,0,1481
5,0,1,1325
5,4,1,907
5,6,1,1073
5,0,1,606
5,0,1,602
5,1,1,766
5,7,1,831
5,0,1,1272
5,10,1,1863
5,13,0,1201
5,13,0,1073
5,9,1,1666
5,9,1,1230
5,9,1,1076
5,14,1,1193
5,15,1,2085
5,12,1,1488
5,15,1,1075
5,8,1,1130
5,10,1,1030
5,13,0,1015
5,11,1,1448
5,9,1,1374
5,14,1,1225
5,11,1,906
5,11,1,1274
5,8,1,923
5,13,0,1917
5,10,1,922
5,8,1,882
5,11,1,1011
5,8,1,451
5,12,0,1044
5,14,1,840
5,11,1,770
5,10,1,1022
5,11,1,945
5,11,0,775
5,11,1,986
5,15,0,1547
5,8,1,1322
5,12,0,1057
5,12,0,1141
5,13,1,1010
5,8,1,959
5,8,1,601
5,10,1,1121
5,15,1,716
5,11,1,1130
5,9,1,858
5,12,1,1255
5,14,1,1004
5,14,1,716
5,9,1,928
5,10,1,2624
5,15,1,820
5,10,1,1159
5,13,0,1402
5,14,1,1091
5,9,1,724
5,9,1,840
5,12,1,995
5,8,1,830
5,10,1,831
5,15,1,767
5,14,1,775
5,12,0,1441
5,15,1,597
5,10,0,810
5,15,1,729
5,10,1,1199
5,9,1,822
5,15,1,665
5,15,1,674
5,13,1,1289
5,8,1,1703
5,12,1,1017
5,14,1,576
5,13,0,960
5,12,1,1205
5,13,0,901
5,12,1,2486
5,13,0,683
5,14,1,1265
5,8,1,812
5,11,1,1114
5,9,1,1017
5,14,1,1025
5,0,1,2994
5,4,0,1123
5,6,1,682
5,0,1,772
5,7,1,894
5,4,0,1729
5,6,1,645
5,2,0,612
5,0,1,538
5,1,1,932
5,6,1,525
5,3,0,678
5,4,0,741
5,0,1,639
5,1,1,795
5,5,1,2043
5,1,1,686
5,5,1,860
5,4,0,1181
5,4,0,1338
5,0,1,539
5,7,1,774
5,3,0,905
5,0,1,536
5,7,1,835
5,1,1,596
5,6,1,523
5,0,1,650
5,6,1,576
5,5,1,1640
5,0,1,531
5,5,0,848
5,1,1,551
5,5,1,823
5,1,1,707
5,7,1,873
5,3,0,598
5,5,0,862
5,3,0,922
5,6,1,807
5,2,0,742
5,4,1,945
5,5,0,718
5,4,0,1248
5,0,1,624
5,7,1,569
5,6,1,544
5,2,0,750
5,2,1,791
5,7,1,652
5,6,1,1112
5,5,0,881
5,3,1,1353
5,3,0,1336
5,7,1,796
5,7,1,801
5,1,1,924
5,3,0,641
5,1,1,622
5,1,1,583
5,6,1,769
5,3,1,759
5,6,1,636
5,2,0,837
5,3,1,949
5,7,1,703
5,2,1,927
5,4,1,782
5,1,1,803
5,4,1,1022
5,2,1,1204
5,7,1,541
5,3,1,925
5,5,1,668
5,2,1,847
5,4,0,1054
5,0,1,513
5,5,1,719
5,2,1,580
5,2,1,1216
5,15,1,1044
5,14,1,1101
5,9,1,636
5,9,1,1407
5,14,1,1519
5,12,1,1050
5,10,1,1146
5,15,1,853
5,11,1,956
5,12,1,890
5,12,1,1098
5,10,0,866
5,10,1,556
5,13,0,801
5,10,1,802
5,15,1,768
5,9,1,836
5,15,1,856
5,9,1,765
5,14,1,810
5,13,0,821
5,8,1,713
5,15,1,727
5,10,1,1235
5,14,1,859
5,9,1,1409
5,11,1,989
5,13,0,754
5,15,1,804
5,12,1,2670
5,13,0,1332
5,8,1,1007
5,13,0,1279
5,15,1,574
5,14,1,499
5,8,1,1053
5,10,1,609
5,14,1,434
5,8,1,538
5,15,1,724
5,8,1,615
5,15,1,623
5,12,1,842
5,14,1,690
5,9,1,718
5,13,0,803
5,8,1,774
5,12,0,642
5,13,0,751
5,8,1,823
5,12,1,1023
5,13,0,710
5,11,1,970
5,10,1,1264
5,14,1,1004
5,8,1,679
5,11,1,770
5,9,1,762
5,13,1,978
5,11,1,789
5,15,1,703
5,9,1,732
5,11,1,1117
5,8,1,565
5,11,1,652
5,10,1,1541
5,11,1,705
5,9,1,1075
5,12,1,936
5,11,1,515
5,10,1,888
5,12,0,653
5,8,1,794
5,10,1,827
5,9,1,523
5,12,1,771
5,14,0,596
5,11,1,719
5,14,1,1367
5,13,1,652
5,6,1,1393
5,2,0,716
5,4,1,1387
5,4,1,565
5,5,1,602
5,0,1,502
5,0,1,575
5,4,1,504
5,2,0,1162
5,3,1,604
5,1,1,719
5,1,1,631
5,5,1,655
5,2,0,644
5,3,1,551
5,6,1,983
5,7,1,639
5,0,1,522
5,3,1,606
5,3,1,572
